Country	Country Cod	Series	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016
Guam	GUM	Government Effectiveness: Estimate	..	..	0.360777169	0.230502456	0.254496306	0.231906444	0.247795448	-0.016575171	-0.019744653	-0.022021646	-0.036726922	-0.033857491	0.441491038	0.487578034	0.26572603
Guam	GUM	Regulatory Quality: Estimate	..	..	0.72364229	0.619159043	0.60900569	0.627489924	0.642591655	0.654809833	0.644668281	0.635736644	0.604382277	0.60655117	0.180866703	0.172452301	0.136647478
Guam	GUM	Rule of Law: Estimate	..	..	1.006245732	1.119750142	1.080183744	1.10512352	1.127510905	1.131649971	1.11774087	1.098715305	1.102442503	1.108082652	1.410082817	1.345253229	1.092480898
Guatemala	GTM	Political Stability and Absence of Violence/Terrorism: Estimate	-0.836783171	-0.775090814	-0.808904588	-0.838171184	-0.735845447	-0.752272248	-0.71446681	-0.927350283	-0.852924466	-0.7441414	-0.633820176	-0.674156249	-0.655563533	-0.655060232	-0.536551833
Guatemala	GTM	Control of Corruption: Estimate	-0.645413101	-0.766650259	-0.609274209	-0.666517079	-0.805733502	-0.742176175	-0.647653222	-0.526855886	-0.532209218	-0.527978003	-0.658761263	-0.622655571	-0.735963881	-0.733183742	-0.740638554
Guatemala	GTM	Government Effectiveness: Estimate	-0.4976255	-0.488872647	-0.701010704	-0.720482945	-0.605148911	-0.550330222	-0.563434422	-0.714392006	-0.697995007	-0.697870016	-0.755443335	-0.70314014	-0.728890419	-0.711001813	-0.604201674
Guatemala	GTM	Regulatory Quality: Estimate	-0.157743007	-0.346035033	-0.200677872	-0.446716785	-0.248692304	-0.228721187	-0.178201765	-0.150585636	-0.152868003	-0.133384615	-0.172312722	-0.203737497	-0.192025229	-0.216264188	-0.202417523
Guatemala	GTM	Rule of Law: Estimate	-0.97381866	-1.072579265	-1.010165215	-1.051119089	-1.094118595	-1.11537993	-1.109738588	-1.018172026	-0.960077703	-1.036424637	-1.076313615	-1.083479166	-0.96223402	-0.947281539	-1.040468216
Guinea	GIN	Political Stability and Absence of Violence/Terrorism: Estimate	-1.421882272	-0.788831055	-1.034318089	-1.156667471	-1.907449245	-2.400169134	-2.098021269	-2.116101265	-1.687079072	-1.388054013	-1.287012458	-1.229851723	-0.955242753	-0.386988342	-0.407191724
Guinea	GIN	Control of Corruption: Estimate	-0.71739465	-0.817398667	-0.915750206	-1.050256968	-1.115178585	-1.279773712	-1.20396018	-1.078125119	-1.201465964	-1.100235105	-1.041695952	-1.04008007	-1.057489276	-0.986487746	-0.942135036
Guinea	GIN	Government Effectiveness: Estimate	-0.91325438	-0.710052967	-0.873357058	-1.047564387	-1.29629159	-1.247959495	-1.170829654	-1.022251606	-1.108981013	-1.123202443	-1.268741012	-1.173679709	-1.232363105	-1.142423511	-1.008026123
Guinea	GIN	Regulatory Quality: Estimate	-0.981784046	-0.943407893	-0.946651995	-1.079883218	-1.228478432	-1.229043841	-1.212222099	-1.139881492	-1.09081316	-1.009229541	-1.020365477	-1.001378059	-1.056361675	-0.87069124	-0.867670774
Guinea	GIN	Rule of Law: Estimate	-1.028834105	-1.090067148	-1.25957036	-1.372000694	-1.404666781	-1.44471395	-1.529194713	-1.537978172	-1.479179144	-1.445123315	-1.407583952	-1.37540102	-1.360495448	-1.158495784	-1.288665056
Guinea-Bissau	GNB	Political Stability and Absence of Violence/Terrorism: Estimate	-0.728957832	-0.494079441	-0.378959298	-0.564636886	-0.495186925	-0.459977478	-0.70905596	-0.666487277	-0.690954328	-0.753625989	-0.965295851	-0.899927616	-0.706451654	-0.518216372	-0.504301131
Guinea-Bissau	GNB	Control of Corruption: Estimate	-1.011044264	-1.148656607	-1.215099454	-1.152721643	-1.08782506	-1.19099009	-1.180870652	-1.195958138	-1.155413985	-1.156242251	-1.278939486	-1.325588346	-1.538464069	-1.482566833	-1.556335807
Guinea-Bissau	GNB	Government Effectiveness: Estimate	-1.089013815	-1.224998355	-1.455491304	-1.36062789	-1.102396369	-1.081758738	-1.041658163	-1.029426575	-1.029506087	-1.02870822	-1.23039794	-1.433110237	-1.583007336	-1.613140225	-1.635444164
Guinea-Bissau	GNB	Regulatory Quality: Estimate	-0.971020937	-0.81011945	-1.069145679	-1.117620349	-0.93752408	-1.090201378	-1.198117495	-1.183312535	-1.138212919	-1.123603225	-1.226236701	-1.261222482	-1.190969825	-1.203109264	-1.235833645
Guinea-Bissau	GNB	Rule of Law: Estimate	-1.16898334	-1.140698433	-1.170882702	-1.250436306	-1.245837688	-1.313853145	-1.385676384	-1.335597992	-1.331443787	-1.306377292	-1.522778392	-1.585554123	-1.325205922	-1.283544779	-1.49050045
Guyana	GUY	Political Stability and Absence of Violence/Terrorism: Estimate	-0.563658476	-0.436606914	-0.555374086	-0.455565393	-0.734978735	-0.558546424	-0.633733094	-0.630582929	-0.458965749	-0.434282511	-0.49961406	-0.456606746	-0.136097595	-0.139650807	-0.026809826
Guyana	GUY	Control of Corruption: Estimate	-0.433484197	-0.397559971	-0.447565913	-0.560132921	-0.584679723	-0.593497872	-0.556493878	-0.539713681	-0.558649957	-0.608200371	-0.754329145	-0.650837839	-0.741510391	-0.635309577	-0.320478618
Guyana	GUY	Government Effectiveness: Estimate	-0.25311321	-0.124509238	-0.156695545	-0.507432938	-0.298116058	-0.038135491	-0.188867971	-0.179543689	-0.106227115	-0.081764929	-0.114775859	-0.115866743	-0.232317001	-0.335406274	-0.300763994
Guyana	GUY	Regulatory Quality: Estimate	-0.369379371	-0.312585086	-0.373175353	-0.49141714	-0.609205186	-0.608096719	-0.565051079	-0.6066553	-0.578112245	-0.65731132	-0.61951071	-0.601704299	-0.526135802	-0.515086114	-0.416585773
Guyana	GUY	Rule of Law: Estimate	-0.490684986	-0.541492283	-0.620050251	-0.666788518	-0.564560235	-0.458872825	-0.58240515	-0.555844009	-0.474380106	-0.510898888	-0.523705304	-0.530195773	-0.616555035	-0.527465999	-0.309569329
Haiti	HTI	Political Stability and Absence of Violence/Terrorism: Estimate	-1.2563169	-1.315101027	-1.986138582	-1.809078217	-1.393612266	-1.318480968	-1.385095119	-0.956407368	-0.940315425	-0.990167558	-0.788092673	-0.63101536	-0.643627286	-0.670838177	-0.674472988
Haiti	HTI	Control of Corruption: Estimate	-1.685485005	-1.722249269	-1.474256516	-1.373463631	-1.311195254	-1.279907942	-1.206731677	-1.087965012	-1.187163472	-1.223196983	-1.235766172	-1.130484939	-1.233899713	-1.237499833	-1.348286748
Haiti	HTI	Government Effectiveness: Estimate	-1.545025587	-1.521626234	-1.659420133	-1.334532261	-1.278498411	-1.304207206	-1.293409109	-1.490063548	-1.629203439	-1.673317909	-1.645002007	-1.57628715	-2.041475058	-2.016381025	-2.058267832
Haiti	HTI	Regulatory Quality: Estimate	-1.022360206	-1.029714704	-1.353272915	-1.210616112	-0.85383004	-0.825118423	-0.76424855	-0.931318462	-1.028822422	-1.052692056	-0.940383255	-0.933410227	-1.065349102	-1.170394301	-1.238425732
Haiti	HTI	Rule of Law: Estimate	-1.767750502	-1.794591069	-1.716059923	-1.638937831	-1.405266881	-1.344051957	-1.276860118	-1.319445014	-1.370326757	-1.407701254	-1.327450871	-1.294263363	-1.185460091	-1.180639505	-0.998515666
Honduras	HND	Political Stability and Absence of Violence/Terrorism: Estimate	-0.255840868	-0.379416138	-0.392198145	-0.626093209	-0.669639051	-0.43666622	-0.529580951	-0.308119982	-0.496909589	-0.390435368	-0.350115597	-0.438611597	-0.534083962	-0.468914419	-0.362588584
Honduras	HND	Control of Corruption: Estimate	-0.970906198	-0.923499167	-0.893367589	-0.81171	-0.83194685	-0.788445771	-0.904884458	-0.904352129	-0.892019808	-0.825196505	-0.95405817	-0.945494354	-0.785444319	-0.566694617	-0.689492047
Honduras	HND	Government Effectiveness: Estimate	-0.590723991	-0.641815543	-0.624132335	-0.671269953	-0.64523834	-0.548668861	-0.617076755	-0.675417721	-0.641687334	-0.535384059	-0.698260009	-0.728645146	-0.809989631	-0.821539164	-0.732573271
Honduras	HND	Regulatory Quality: Estimate	-0.405392081	-0.488818645	-0.348099649	-0.626438141	-0.470029593	-0.286485106	-0.306706816	-0.299871653	-0.223057404	-0.133960128	-0.192711011	-0.186377987	-0.398392022	-0.395934224	-0.513025224
Honduras	HND	Rule of Law: Estimate	-0.836411357	-0.881401837	-0.761797607	-0.779209137	-0.991311669	-0.930491149	-0.964828074	-0.896946132	-0.878016233	-0.903863072	-1.140214562	-1.164662719	-0.944581866	-0.925625324	-1.111540318
"Hong Kong SAR, China"	HKG	Political Stability and Absence of Violence/Terrorism: Estimate	0.905931175	0.948586881	1.145967603	1.337111235	1.190529943	1.103630781	1.130013347	0.966199815	0.935810566	0.94859612	1.006289482	0.922868311	1.153228521	1.04629457	0.841842353
"Hong Kong SAR, China"	HKG	Control of Corruption: Estimate	1.713238478	1.852923274	1.871348858	1.779576898	1.866716266	1.917978764	1.901366353	1.886195421	1.962113857	1.852426529	1.740711093	1.643633723	1.619639516	1.651295543	1.577156425
"Hong Kong SAR, China"	HKG	Government Effectiveness: Estimate	1.386807323	1.653428078	1.756831408	1.614587426	1.914575458	1.870795369	1.856298327	1.741183877	1.680704951	1.650769472	1.834667206	1.745883346	1.832902789	1.909479976	1.860944629
"Hong Kong SAR, China"	HKG	Regulatory Quality: Estimate	1.726786852	1.927398443	1.959316492	1.789343357	1.935577273	1.983542204	1.954162955	1.819854975	1.876569867	1.782079816	1.948252916	1.929716587	2.057507038	2.189884186	2.154093266
"Hong Kong SAR, China"	HKG	Rule of Law: Estimate	1.294070005	1.57302165	1.586486578	1.61301434	1.552190304	1.526227474	1.489004612	1.495939732	1.543033123	1.554641128	1.580427289	1.573812246	1.86072886	1.825626493	1.695269346
Hungary	HUN	Political Stability and Absence of Violence/Terrorism: Estimate	1.261183977	1.132545948	0.828669369	1.003020167	0.986579478	0.747173965	0.750205934	0.535674214	0.685783744	0.743254066	0.67579478	0.796646118	0.669904828	0.746297717	0.714944005
Hungary	HUN	Control of Corruption: Estimate	0.583884776	0.680982292	0.693373203	0.654348493	0.658724189	0.622805893	0.471792012	0.433832288	0.365650147	0.399596125	0.356334448	0.321602583	0.164560184	0.148638025	0.081287868
Hungary	HUN	Government Effectiveness: Estimate	1.050705433	0.957955182	0.863002419	0.771703482	0.872900426	0.70847553	0.707318962	0.67319572	0.666669607	0.674927473	0.628841758	0.654968202	0.533443689	0.49741441	0.452733815
Hungary	HUN	Regulatory Quality: Estimate	1.313025832	1.11659801	1.164640307	1.068541288	1.212210059	1.191059589	1.195643187	1.081764102	1.016506791	1.03259325	0.98797065	0.906184733	0.751990259	0.766232908	0.603398502
Hungary	HUN	Rule of Law: Estimate	0.975001693	0.932617545	0.913250148	0.864853382	0.997733533	0.96417439	0.92606169	0.796490192	0.780267775	0.764692008	0.615284204	0.582692802	0.501931071	0.399943441	0.510549545
Iceland	ISL	Political Stability and Absence of Violence/Terrorism: Estimate	1.621676922	1.517587662	1.456843734	1.444745779	1.454132318	1.484784842	1.215352178	1.190853953	1.022253633	1.244009733	1.245032072	1.287133694	1.246974587	1.308164477	1.334694743
Iceland	ISL	Control of Corruption: Estimate	2.251493931	2.288389683	2.190966606	2.311685801	2.183154345	2.208235979	2.343693018	2.04151988	1.942624211	1.939585567	1.886239171	1.912273526	1.827839136	1.939086556	1.987731814
Iceland	ISL	Government Effectiveness: Estimate	2.020225048	2.106058836	2.074324369	1.973406911	1.893597007	1.795479417	1.83180964	1.635218859	1.585731506	1.583260417	1.491027832	1.490048647	1.491399884	1.492341518	1.408097744
Iceland	ISL	Regulatory Quality: Estimate	1.552961946	1.662568092	1.622951865	1.603446364	1.52691257	1.509135008	1.310708642	1.015749931	0.922679067	1.057035685	1.119305968	1.140070438	1.217898369	1.273734689	1.276787877
Iceland	ISL	Rule of Law: Estimate	1.892913818	1.958809257	1.927045822	1.951465964	1.895821095	1.845549464	1.865285873	1.714270711	1.713806868	1.697877765	1.685005426	1.662147522	1.708532214	1.667345166	1.510318875
India	IND	Political Stability and Absence of Violence/Terrorism: Estimate	-1.209033728	-1.508780956	-1.278898835	-1.012698412	-1.063721895	-1.151810646	-1.107511878	-1.353806138	-1.2779845	-1.32679534	-1.289309859	-1.229174137	-0.99791199	-0.948493361	-0.954577804
India	IND	Control of Corruption: Estimate	-0.515878677	-0.416571677	-0.411150724	-0.360784948	-0.276443958	-0.398113132	-0.337176353	-0.451971233	-0.468117386	-0.536282182	-0.513237476	-0.517439961	-0.428023726	-0.352008492	-0.302169323
India	IND	Government Effectiveness: Estimate	-0.120763898	-0.088440947	-0.157319158	-0.105500147	-0.098319896	0.121905446	-0.01919394	-0.0124214	0.025990726	0.005962175	-0.170951098	-0.171536714	-0.205647334	0.09046378	0.100246459
India	IND	Regulatory Quality: Estimate	-0.354107559	-0.348435491	-0.428464144	-0.288711756	-0.279895544	-0.304828197	-0.389451027	-0.32677123	-0.378629327	-0.344538063	-0.472781539	-0.470636874	-0.447759122	-0.391464591	-0.306522995
India	IND	Rule of Law: Estimate	0.00338418	0.130993545	0.040042561	0.127903074	0.17733115	0.093781717	0.08603885	0.013824042	-0.037394792	-0.09069369	-0.07196191	-0.057318583	-0.063245445	-0.047318075	-0.070349738
Indonesia	IDN	Political Stability and Absence of Violence/Terrorism: Estimate	-1.58229363	-2.094642878	-1.908291817	-1.518183231	-1.417039156	-1.196296215	-1.058376312	-0.751386285	-0.853916168	-0.770114183	-0.593262792	-0.519264638	-0.416824043	-0.615060687	-0.377522618
Indonesia	IDN	Control of Corruption: Estimate	-1.144039631	-0.969726563	-0.932151079	-0.878198743	-0.838419735	-0.619016171	-0.593699992	-0.838645577	-0.751360238	-0.701874554	-0.639787436	-0.613819301	-0.561766207	-0.458355933	-0.387860954
Indonesia	IDN	Government Effectiveness: Estimate	-0.414210916	-0.464464128	-0.415351838	-0.483127862	-0.331587523	-0.277195722	-0.23720181	-0.298131734	-0.214305162	-0.25942418	-0.272910774	-0.198748589	-0.037205037	-0.240533337	0.013530596
Indonesia	IDN	Regulatory Quality: Estimate	-0.64003247	-0.795902014	-0.701599598	-0.625422657	-0.384471714	-0.344985247	-0.348286211	-0.361796618	-0.415856957	-0.351914078	-0.278762519	-0.195440874	-0.10765975	-0.217557788	-0.122334793
Indonesia	IDN	Rule of Law: Estimate	-0.914003789	-0.850833058	-0.773632824	-0.821528196	-0.719033778	-0.681466579	-0.653870583	-0.602618754	-0.6399979	-0.593030393	-0.575681806	-0.530768096	-0.342180669	-0.422095984	-0.355571955
"Iran, Islamic Rep."	IRN	Political Stability and Absence of Violence/Terrorism: Estimate	-0.774513602	-0.780579567	-0.762946844	-0.784775257	-1.042581797	-0.930464864	-0.940982401	-1.562760472	-1.630591869	-1.421767712	-1.323926091	-1.249686599	-0.874987662	-0.925701737	-0.744589269
"Iran, Islamic Rep."	IRN	Control of Corruption: Estimate	-0.190575153	-0.267159939	-0.389322907	-0.482762307	-0.483629018	-0.548327982	-0.775439322	-0.839384258	-0.947151423	-0.87289542	-0.790724754	-0.68715781	-0.6192047	-0.604570687	-0.716408312
"Iran, Islamic Rep."	IRN	Government Effectiveness: Estimate	-0.540318429	-0.467672199	-0.443033308	-0.615674853	-0.526753128	-0.60803324	-0.636435926	-0.554849148	-0.478802025	-0.432998598	-0.525846243	-0.676853836	-0.426920831	-0.208824545	-0.204273582
"Iran, Islamic Rep."	IRN	Regulatory Quality: Estimate	-1.292133093	-1.17727232	-1.255102873	-1.202849388	-1.463337183	-1.616982341	-1.631880403	-1.720109582	-1.708720088	-1.520599842	-1.425133109	-1.493414283	-1.45799911	-1.311570525	-1.229477763
"Iran, Islamic Rep."	IRN	Rule of Law: Estimate	-0.777579308	-0.6429739	-0.664922953	-0.828926861	-0.946978211	-0.974999428	-0.90996933	-0.974336565	-1.022495508	-0.96535641	-0.915893674	-0.995813966	-1.056347728	-0.923484564	-0.712391138
Iraq	IRQ	Political Stability and Absence of Violence/Terrorism: Estimate	-1.608509779	-2.392757654	-3.180797577	-2.692129612	-2.827310085	-2.768146276	-2.468628645	-2.175567865	-2.239267111	-1.846983552	-1.934050202	-2.011390448	-2.480337858	-2.260351896	-2.277800083
Iraq	IRQ	Control of Corruption: Estimate	-1.408224106	-1.213627219	-1.48477447	-1.374017	-1.448431134	-1.460476756	-1.462250233	-1.326993704	-1.258810282	-1.170654178	-1.217341304	-1.27774024	-1.333758235	-1.368854642	-1.395991802
Iraq	IRQ	Government Effectiveness: Estimate	-1.947479963	-1.701212645	-1.592726469	-1.629893184	-1.7186656	-1.568267465	-1.235706091	-1.182666302	-1.197090387	-1.130674839	-1.108618498	-1.096112847	-1.111156821	-1.246446609	-1.264272571
Iraq	IRQ	Regulatory Quality: Estimate	-1.990219712	-1.413458467	-1.646048069	-1.533039331	-1.392465711	-1.320033908	-1.147853255	-1.006559253	-1.050617337	-1.092339754	-1.250251889	-1.238698721	-1.254100204	-1.23745966	-1.125053287
Iraq	IRQ	Rule of Law: Estimate	-1.50871861	-1.641041517	-1.828361869	-1.712716937	-1.679221034	-1.837934017	-1.768707871	-1.698137045	-1.55827868	-1.452955961	-1.457862616	-1.449635625	-1.334787846	-1.417774558	-1.701309562
Ireland	IRL	Political Stability and Absence of Violence/Terrorism: Estimate	1.507423997	1.349686265	1.172185302	1.299880028	1.191982985	1.21446681	1.186240435	1.056545377	1.020165324	0.948998928	0.941072702	0.901075721	1.052991152	0.908455491	0.87876606
Ireland	IRL	Control of Corruption: Estimate	1.4089396	1.459252119	1.289458036	1.593497992	1.710350394	1.7485919	1.749867439	1.759451747	1.688269019	1.562962532	1.463657618	1.538591504	1.604880452	1.615352988	1.62767005
Ireland	IRL	Government Effectiveness: Estimate	1.630156636	1.559118867	1.540082693	1.735596895	1.536328793	1.560755491	1.500238299	1.336170197	1.349588037	1.455905318	1.547128439	1.485335708	1.597104549	1.533348799	1.350854516
Ireland	IRL	Regulatory Quality: Estimate	1.769484758	1.617234707	1.577290416	1.489262104	1.837012649	1.84939158	1.914170146	1.698822141	1.620827436	1.600839257	1.571007371	1.58287859	1.764863014	1.81887424	1.741139054
Ireland	IRL	Rule of Law: Estimate	1.626756549	1.518055916	1.528949857	1.595653057	1.722036839	1.745495081	1.715703964	1.750501871	1.768064141	1.755929351	1.734316707	1.731722951	1.779152513	1.774914503	1.53666544
Israel	ISR	Political Stability and Absence of Violence/Terrorism: Estimate	-1.461521626	-1.519039392	-1.322921515	-1.247689486	-1.259750724	-1.249815106	-1.321099162	-1.626285553	-1.341151714	-1.201318026	-1.07890439	-1.101284742	-1.039735317	-1.094912767	-0.827416778
Israel	ISR	Control of Corruption: Estimate	1.233176351	1.123607993	0.929124594	0.830711484	1.007911205	0.850331843	0.895109236	0.809846103	0.755145073	0.804842532	0.90974474	0.913166881	0.865709782	0.942997754	1.059709668
Israel	ISR	Government Effectiveness: Estimate	1.082790494	1.200120091	1.262236476	1.043849945	1.253453135	1.237050772	1.334131241	1.275443554	1.391521215	1.342522264	1.277025223	1.249336243	1.210811973	1.388034582	1.352508664
Israel	ISR	Regulatory Quality: Estimate	0.959617913	0.938235998	0.826647043	0.863942444	0.997813821	1.100533724	1.171127439	1.101106644	1.216991305	1.316736937	1.177436233	1.166610837	1.216221213	1.272597909	1.312663436
Israel	ISR	Rule of Law: Estimate	1.096627355	0.940724075	0.862098992	0.81739372	0.901524782	0.829283953	0.84611696	0.841350496	0.916021883	1.012863755	0.934555173	0.978043199	1.107662916	1.162290215	1.018595576
